Geneid	SRR21709663
79654	3570
7389	5968
57643	85
400752	22
84842	22
4595	153
114034	231
10420	128
126661	28
25974	238
5052	19619
10327	2822
4678	1154
149483	28
60313	2459
728963	2
51249	881
3652	705
23139	4457
8503	1743
101929626	4
10103	47
55624	5284
541468	37
8438	154
10489	4839
7388	3967
387338	737
2166	133
729041	22
101929651	0
127343	0
100507423	0
148930	0
8569	673
148932	515
64756	2832
374973	0
100130197	0
9813	3335
1580	4
163720	0
1579	0
260293	2
199974	0
284541	0
100874253	0
10158	8
6886	0
6491	390
51727	7699
102724077	15
2301	0
84793	283
2306	485
388630	32
391037	0
200010	3
54558	145
84871	0
79656	3
101929721	0
100874313	0
1996	0
63950	0
11124	1574
1031	583
100616189	0
102466656	0
284546	0
26994	7148
22996	295
102724097	3
2060	3005
114883	4272
4898	5196
100313892	0
5865	5165
51060	2157
112970	0
104355143	0
91408	1196
9372	1269
200014	3250
4998	100
84950	245
23318	947
105378722	1
2882	285
348378	0
65260	585
79699	1671
440590	6
55268	1115
6342	5461
100616156	0
100616458	0
100616145	0
127435	2277
6512	16
1376	961
54987	1023
4116	586
100507564	5
7804	1041
163742	0
63948	0
148979	733
105369175	62
55706	776
54432	863
1733	0
51668	700
115353	1462
388633	0
9528	12784
127428	410
100616315	0
200008	0
606495	241
51253	4497
23648	1402
619518	5
26027	440
338094	15
374977	2
100527960	0
7268	19
25973	252
55001	0
163747	0
1718	29526
100126514	0
199964	1
7809	0
255738	465
23358	2176
100507634	43
100616272	0
8613	6113
5563	805
199920	4
731	0
732	0
1600	129
101926890	0
115209	621
4070	4
114803	696
3725	12373
100131060	37
101926925	8
729467	0
55277	461
100616409	0
101926944	2
51361	64
1573	221
127795	0
101926964	0
100996570	4
4774	297
645030	0
414927	0
83941	1362
10207	618
100422902	0
100422946	0
54596	0
163782	2
7398	733
85440	3138
27329	0
84938	392
199899	0
100996301	0
27022	0
102464823	0
29929	322
23421	277
84455	293
79469	7
5236	4030
4919	591
101927034	14
148581	8
57685	268
100616338	0
55225	545
3716	8620
101927084	0
105378775	4
100500854	0
406893	0
205	2966
9829	1008
54741	5238
3953	569
5142	410
101927139	0
84251	498
100422871	0
200132	4
10022	0
79819	227
57708	1362
23169	765
400757	0
149233	0
3595	0
26135	8797
1647	32280
55970	30893
100289178	33
