Geneid	SRR21709659
4323	48335
26020	35087
161253	10
55147	1634
100505758	2
10419	1595
101926933	0
100189243	0
54930	413
100616424	0
84962	6057
60686	151
5693	7209
122706	0
64403	1180
105370705	0
22985	6904
55017	2372
1053	0
23428	6100
100507650	45
57594	528
90673	284
105378176	34
599	2833
100529063	0
8106	768
51310	1675
10278	526
64806	0
116173	0
4624	0
406990	0
4625	0
104564225	0
100126336	0
25983	616
79178	878
85446	371
8906	793
102724814	257
84502	4
10202	86
55449	384
10901	615
317749	544
728635	15
90668	25
9362	0
4901	49
5106	1501
80344	2946
161247	6
5720	2122
51016	947
5721	1948
102465801	0
55072	1533
10379	837
9985	276
79711	2610
10548	4174
283629	23
29082	1605
145553	45
100528064	0
4738	1803
51292	2053
26277	1603
7051	49
5875	1939
115817	1080
161424	1215
27141	17
56413	13
1241	420
196883	122
11035	2
4776	3551
57523	477
23351	1614
643866	200
56948	367
101927045	54
1215	0
1511	0
2999	0
3002	0
29091	204
4857	183
101927062	0
102724890	0
101927081	0
100423019	0
100505967	0
100422830	0
103695363	0
2290	0
387978	0
5587	781
55632	366
23256	1787
1690	52
100506071	0
29966	1129
693209	0
11154	152
25831	3295
25938	1693
101927124	10
112487	962
2856	0
80224	509
84837	91
394	2599
101954275	0
101954278	8
9472	169
64067	4
112399	21
171546	1427
55837	1216
26865	0
26866	0
58533	2140
1073	5249
11177	834
280655	3
6729	2868
283635	3368
101927178	12
55012	735
9692	929
5687	3152
4792	734
84684	0
253959	403
84312	318
101101773	0
100886964	0
102723418	0
51562	311
253970	0
7080	0
100506237	0
26257	0
5083	0
89874	55
100616280	0
100129794	4
145282	278
3169	2
319089	6
6751	191
161198	0
102723503	2
283547	6
10484	6039
8487	134
122553	964
5411	2375
117153	0
4253	887
100288846	0
254170	854
644919	1
145581	20
84075	0
122525	410
101927418	0
54813	384
23116	639
55015	679
100113389	0
2287	2339
57697	145
55320	344
100506412	0
140801	0
161357	20
100500919	0
100506433	0
6235	4897
6029	1044
122769	279
6166	4471
4247	3939
55172	426
5427	10
122773	74
23588	1813
9147	1936
378706	864
382	4670
102464828	0
283551	10
100506499	2
196913	3
79609	157
6655	1548
79944	350
100616261	0
27109	355
8814	162
11183	2816
51062	703
60485	1030
51199	1605
145447	1
5836	1345
114088	24
81542	1774
283553	0
100874185	4
122786	11217
145438	86
54331	1137
102723604	0
51637	4820
22795	921
5729	2
5732	64
57544	506
283554	63
30001	4391
5706	2079
6815	863
64841	1568
10979	3959
80821	730
101927620	0
100847076	0
652	302
1033	116
10175	3055
2764	4045
10668	397
23034	6184
2643	247
100422984	0
11169	356
122809	1442
93487	3569
3958	2803
9787	50
55030	591
22863	930
387332	0
100129075	36
3895	10286
645683	0
645687	20
57161	157
54916	835
5015	0
100309464	0
10640	2695
55745	1378
122830	1383
55195	0
341880	2
145407	806
55860	3126
100189107	0
5684	1845
379025	743
5926	569
387990	2
26520	654
9786	548
51339	2255
102723742	0
23002	1119
64582	302
112849	720
51528	3299
729665	0
6252	577
100847088	0
341883	0
64430	3210
51635	3225
5494	2947
317761	41
4990	0
105378189	2
104548971	2
6495	329
51804	392
4331	771
57570	462
145389	755
161291	21
5583	169
101927780	10
400221	9
100750246	14
3091	4338
100750247	1
6617	1266
83851	5
646113	0
101954204	0
27133	0
57381	320
122876	0
5529	1958
112840	247
81537	1657
23224	273
100313830	0
2100	9
441687	0
4522	2788
7597	164
9495	44
22890	988
102723809	3
3306	258
145376	18
26030	572
6710	53
102465841	0
100529261	0
91612	1734
2877	0
376267	392
2342	38
4149	2906
100616490	0
100506321	0
100128233	0
100616176	0
645431	44
2530	2411
693210	0
101927878	0
440184	0
10243	258
161142	2
64398	2134
51382	6004
1965	2263
26499	260
100847064	0
161145	337
57475	138
5283	521
384	237
10490	2216
51109	5199
145226	13
23503	2024
5890	108
100996664	0
677	6823
105370548	134
87	85150
161159	19
8816	2633
55218	1285
57452	86
2079	4405
55334	2794
105370551	0
400224	4
56936	0
9766	1481
100289511	9
6430	3511
6554	0
64093	1320
6547	6
145241	14
51241	92
100529257	0
105370554	5
55333	1441
8747	177
317760	22
8748	6
10001	778
101928075	2
23508	869
103695436	2
4293	773
22990	4433
105370706	0
26037	5487
319139	0
145474	0
9628	0
102465832	0
8110	209
26094	1037
100189359	0
53349	2153
58517	2611
5663	2121
89932	410
101928123	88
8650	2410
101928143	0
399671	19
79697	566
641371	851
10965	2122
122970	87
641372	22
83544	1092
9240	5913
91748	702
100616158	0
100506476	35
145482	365
57862	1131
145483	434
51004	597
957	882
80127	303
4329	644
91750	225
338917	0
5826	1119
55237	0
646658	0
10577	10331
100616211	0
122961	363
4053	165151
9870	2544
51077	2120
56252	3052
283571	64
1743	3823
83694	465
5228	30
8892	991
27030	583
97	181
79696	101
91754	3187
10972	13160
2353	99
731223	12
101928377	16
122953	763
10538	0
102724153	3
55640	115
102465753	0
11161	2852
23093	809
7043	1499
112752	794
55668	1547
2103	10
22846	430
100506603	44
23357	1056
145497	0
64207	4297
105370579	16
283575	5
102724190	6
85457	714
283576	6
57156	102
58157	0
100302236	0
29954	2109
2954	517
283578	1423
161394	64
122945	21
63894	812
10598	4582
145501	22
9517	1800
8846	297
81892	1067
22938	1216
283579	4
57143	355
9369	115
1734	614
100628307	0
145508	86
7253	2
2957	1451
677845	0
85439	10
100506700	0
6400	6404
101928559	0
100996280	0
23768	19275
101928767	4
283585	0
2581	1035
8477	2
101928791	0
283587	0
54207	0
55812	282
11099	1799
79882	1467
161436	132
123016	981
1112	1996
400236	249
29018	0
90141	191
55775	313
101927029	4
56659	3
5700	4090
55051	436
801	11617
400238	0
145567	1167
101928909	0
9252	38
80017	694
100124539	0
8111	236
440193	58
55671	1640
79820	0
123036	0
10516	5246
9321	1728
4287	474
4707	1633
53981	2065
123041	0
105370707	46
79890	2292
5641	6095
9950	2166
1113	2
3705	275
319085	0
64112	36
26175	20
84520	9
55148	23
55727	54
57578	1
341947	0
145270	0
283592	0
90050	0
51676	146
100616140	0
256369	0
78990	0
57062	559
122509	20
3429	32
83982	86
57718	10
51156	0
866	0
390502	0
5265	16
256394	0
327657	8
145264	0
5267	0
5104	0
12	480
388007	0
145258	41
23405	1635
100422981	0
400242	68
79789	184
101929080	0
79686	16
161176	26
105370641	0
283596	132
677768	0
51218	2106
27004	0
9623	0
8115	0
100507043	0
56967	2043
624	609
623	1524
55102	1241
51527	1041
122481	0
730202	11
10914	4826
7443	125
145249	0
101929241	0
100129345	0
388011	0
283598	0
64919	4
84193	2149
8812	1828
317762	323
84439	1136
10858	52
2009	1636
51466	1402
100616247	0
442909	0
123099	0
7528	2719
102466730	0
123096	1438
442910	0
283600	3
7453	4821
79446	415
57596	26
283601	0
8788	0
100616495	0
55384	713
768222	0
574450	0
442905	0
100126315	0
388015	2
574038	0
574034	0
406914	0
574451	0
406927	0
79104	11
692215	0
442915	0
767561	0
767562	0
767563	0
767564	0
767565	0
767566	0
767567	0
767568	0
767569	1
767577	0
767578	0
767579	0
767580	0
767581	0
767582	0
767583	0
767584	0
767585	0
767588	0
101929369	4
767589	0
767590	0
767591	0
767592	0
767593	0
767594	0
767595	0
767596	0
767597	0
767598	0
767599	0
767600	0
767603	0
767604	0
767605	0
767606	0
767608	0
767609	0
767610	0
767611	0
767612	0
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
378881	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	2
574433	0
442914	0
574434	0
724026	0
100507257	21
338002	0
64150	0
100302145	0
1735	0
145200	2
5527	2382
1778	24020
3320	46020
91833	885
5891	608
100189275	0
55778	541
51550	866
9895	1621
122416	1735
100422954	0
23186	982
7187	2619
81693	9
9578	7545
91828	16
7127	1834
100131366	14
1983	6438
677811	0
4140	1939
1152	470
115708	1297
9529	1284
84334	1325
3831	10788
7517	645
79038	2443
23368	684
145216	1
9556	1810
122402	46
647286	0
105370691	0
374569	8
406986	0
100616173	0
105370708	0
26153	10
105378190	0
400258	0
388021	0
100616300	0
64423	10081
122622	59
10572	1265
207	7864
100128927	140
196872	30
283638	6252
122618	5
113146	7765
122616	419
55038	423
29933	0
102723354	48
3714	457
102465458	0
256281	1824
2972	1265
90135	2875
23241	3621
647310	35
100507437	59
9112	2464
1397	1016
105378191	7
1396	32
283643	153
80757	207
3494	0
3497	0
102465871	0
3503	0
102466889	0
3501	0
2003	0
3493	0
3500	0
3502	0
3495	0
3507	0
100616374	0
100616135	0
100616276	0
100616422	0
28475	0
28476	0
28477	0
28479	0
28480	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	0
28510	0
28385	0
28377	0
8755	0
28474	0
28355	0
28473	0
28401	0
28457	0
28354	0
28353	0
28453	0
28452	0
28450	0
28352	0
28471	0
28449	0
28351	0
28470	0
28448	0
28376	0
28447	0
28350	0
28469	0
28468	0
28446	0
28445	0
28375	0
28444	0
28443	0
28374	0
28349	0
28442	0
28467	0
338004	0
28441	0
28348	0
28455	0
28347	0
28373	0
28383	0
28400	0
28372	0
28440	0
28439	0
28371	0
28438	0
28396	0
28370	0
28435	0
28434	0
28369	0
28395	0
28382	0
28432	0
28431	0
28430	0
28429	0
28346	0
28394	0
28381	0
28368	0
28428	0
28427	0
28426	0
28367	0
28345	0
338005	0
28337	0
28366	0
28466	0
28465	0
28425	0
28344	0
28424	0
28423	0
28364	0
28422	0
28388	0
28343	0
28363	0
28421	0
28420	0
28362	0
28419	0
28393	0
28380	0
28418	0
28464	0
28392	0
28417	0
28361	0
28391	0
28416	0
28360	0
28415	0
28414	0
28413	0
28359	0
28412	0
28463	0
28358	0
28342	0
28341	0
28340	0
28462	0
28461	0
28454	0
28411	0
28410	0
28409	0
28408	0
28357	0
28407	0
28406	0
28339	0
100847062	0
28387	0
28356	0
28405	0
28390	0
28378	0
28338	0
105379210	0
105370719	0
646096	0
105379211	0
283755	141
100996379	5
727832	0
729786	2
606	0
100422949	0
100287399	0
100847060	0
348120	0
646214	4
646243	0
100422844	0
102724631	0
100847005	0
727924	0
105369274	0
102724760	0
102724971	0
100422935	0
100996331	0
440225	0
103504741	0
101927079	0
390538	0
283694	0
390539	0
642131	0
101928039	0
100302233	0
646396	0
390535	10
440243	0
100132101	1
400322	2439
283796	0
339005	159
283683	62
105379261	0
123606	2207
81614	3849
23191	2738
114791	128
283767	0
100132979	0
100616223	0
102723534	0
102723623	0
653061	0
283685	0
100616275	0
7681	75
54551	49
4692	2421
791115	0
101928840	0
791114	0
23742	0
6638	188
8926	0
347746	56
91380	0
8123	138
347686	0
338427	0
338428	13
100033413	1
100033414	0
100033415	0
100033416	40
100033417	0
100033418	12
100033419	2
100033420	0
100033421	0
100033422	0
100033423	0
100033424	0
100033425	0
100033426	0
100033427	0
100033428	0
100033429	0
100033430	0
727708	5
100033431	11
100033432	18
100033433	7
100033434	2
100033435	7
100033436	0
100033438	3
100033439	8
100033820	0
100033821	1
100873856	5
3653	1092
145624	0
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	0
100033450	6
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	0
100033603	0
100033799	0
347745	2
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	0
100033813	0
100033814	0
100033815	0
100033816	0
100033817	0
100033818	0
100036566	0
100873857	7
100036567	0
100033822	0
338429	0
7337	2807
57194	811
100616474	0
100128714	0
100189063	0
503519	0
2562	36
2558	4
2567	0
101928869	0
4948	0
8924	1225
645202	0
100132565	0
100616228	0
100616382	0
283768	0
100996738	0
440248	7
653720	0
440253	8
100289656	0
646278	357
728310	5
321	234
23359	8
56160	22
7082	119
653073	0
89837	0
653075	0
26082	0
89832	8
101059918	4
101060569	2
728498	1
101927579	0
100288380	0
89839	0
100288637	20
105370748	0
390561	0
22909	14
54893	4
4308	0
406993	0
102725022	0
283710	0
51621	183
105370939	0
161725	1
105370940	0
1139	2
653125	20
89838	2
728047	11
100653133	0
100288615	60
100996255	26
101928042	0
643699	2
9824	18
6447	24
26585	30
100131315	0
342184	31
100652857	0
101928134	0
6263	106
57099	2133
1133	4
56851	6235
161779	74
79768	689
51234	3918
9990	951
55505	3541
256646	0
254531	1007
23015	1509
100302160	0
440270	1054
100422845	0
57369	1
101928174	0
70	2707
9716	830
54989	1546
723972	4
89978	72
100500904	0
100507466	52
100616293	0
84529	363
161635	2
145845	0
4212	38
102466875	0
145942	0
101928227	0
161742	1222
283742	843
10125	53
400359	0
400360	25
7057	84541
161835	16
105370941	20
11245	1929
440275	3933
6727	15434
100131089	122
90427	276
701	78
56924	0
644809	0
100131244	20
5330	9
100505573	3111
388115	7948
644844	0
85455	312
90417	246
3712	3860
22893	1932
113189	1657
90416	959
359821	0
27079	395
100189229	0
57082	35
100505648	24
5888	118
55177	3441
2644	203
55192	221
643338	42
84936	682
54866	0
6692	99
171177	16
57617	6205
105370943	30
54567	0
79094	1118
54617	1143
161829	6
11261	4798
729082	551
11339	34
51203	99
51103	1105
23168	2272
3706	46
4058	14
26015	1273
7301	2588
23269	780
693211	0
23005	1585
100137047	108
8681	0
100137049	6
51332	326
100423013	0
30844	2129
101928363	6
101928388	2
123745	0
283748	0
255189	0
23339	4233
693212	0
25963	1228
2595	291
825	112
64397	7338
8773	3127
255252	847
55142	939
57519	328
146059	845
146057	573
197131	1282
80021	628
23582	2615
2038	0
9333	4
116179	0
9836	405
161823	229
146050	566
27229	292
7158	3480
4130	21569
9677	630
1159	0
161497	17
117155	39
548596	0
440278	31
2923	21501
80237	133
10169	7784
100529067	0
100302254	0
619189	30
25764	0
4236	1566
79968	75
84978	500
728758	12
113201	6782
51496	295
645212	279
8669	2054
80208	1790
197135	6
567	9726
100419583	6
140691	0
145645	0
6652	642
50506	0
405753	0
90527	2
53905	39
90525	40
100188986	0
100188988	0
100189065	0
105369153	0
101928414	6
9153	6
2628	42
79029	364
84419	86
100126311	0
105376714	0
7782	502
283651	2
26258	3381
58472	2638
80031	61
101928442	0
283652	4
50804	1067
399697	16
6557	0
1854	1787
2200	21556
22995	83
399694	306
23741	10420
9728	2351
9318	2253
2585	379
100306975	0
100616332	0
196951	89
2252	15
56986	423
79895	0
11001	20
3067	2
2553	433
55056	75
100129387	73
100616396	0
9101	1714
373509	4
54822	3637
84888	1496
23431	1169
100132724	8
388121	211
105370815	8
1588	2
100616369	0
102465855	0
102466250	0
342035	20
23312	1149
29106	6
256586	432
29767	1609
29766	2383
100422556	0
123169	1009
5597	1748
10017	6
10681	1536
100129973	1
55930	84
100302202	0
4644	3803
10776	5602
56204	935
3175	0
256764	6
105370828	0
440279	0
51187	1685
5873	470
9488	451
9236	1774
100533483	0
693213	1
145788	46
161582	17
26108	628
283659	67
4734	1700
64864	745
374618	115
55329	40
54816	572
145783	127
6938	2010
283663	35
101928611	0
84952	1012
145781	0
100820829	16
81488	115
8854	2
366	0
101928635	0
3990	2
101928694	0
101928668	0
102	5079
664618	0
54629	1412
79811	2169
54778	1080
9133	67
4643	2716
100313886	2
92483	2
145773	110
9245	96
2958	3286
663	2866
27023	0
302	83881
79664	680
101928784	2
6095	356
100996876	0
101928850	0
100506530	0
54832	2303
145741	18
388125	0
105370849	0
102465869	0
102464834	0
83660	1975
197003	0
406965	0
7168	104062
114294	4155
51065	5487
51762	772
83464	1239
771	23775
102723344	5
9960	339
100130855	4
283807	117
8925	1952
494334	0
23604	124
101928988	0
84191	897
6642	3575
79856	42
5479	7893
53944	669
9768	64
9325	686
23060	1433
4947	6208
348093	255
100302184	0
80119	139
80301	2681
348094	165
51324	3565
123263	645
123264	0
51285	0
390594	0
390595	24
10081	657
10845	983
8483	39
54956	276
26831	3
26832	2
9543	0
57722	246
54878	1446
51495	4525
100873754	0
81556	1115
9187	550
10260	562
100616379	0
100189317	0
8766	6227
84465	10
100422905	0
115752	917
54962	218
692149	0
5604	3911
10302	417
100616149	2
6124	30350
595100	17
595099	0
595097	3
595098	0
55055	354
197021	5
102723165	0
4091	1420
102723481	0
4088	2418
79719	2197
64799	58
100506686	82
145853	249
5607	690
390598	2
101929076	0
26827	0
8554	732
91860	61
54982	1103
10116	2115
22801	5433
10391	684
8125	2102
100422971	0
80035	10
79400	17
246777	83
283673	0
26035	740
54852	96
9493	504
6176	42839
145837	2
104472713	0
414926	0
7090	1075
693214	0
104548972	8
104548973	32
55075	9191
55323	8687
54839	212
56906	52
196993	9
79875	2300
101929196	0
101929173	0
10002	11
4649	817
123228	98
196996	5
5315	148369
56965	1018
60677	122
3073	10444
80072	52
338949	0
25820	2512
693215	0
55889	0
646670	0
123346	0
585	920
83440	1389
100287559	10
4756	3328
10021	26
283677	0
27020	9718
101241892	38
80381	7108
388135	741
101929221	0
161514	3
100287616	674
4016	14291
9399	1701
5371	2727
342096	4
732265	0
283731	3
57611	48
3671	7793
64220	106
80125	0
1583	174
729739	0
8482	1294
102465530	0
84993	1654
440288	12
10620	80
1198	1248
102723750	12
80153	998
1543	40
1544	2
1445	2792
100616183	0
79748	2
594855	0
25989	1796
102465531	0
10066	5168
4351	1558
57184	4117
9377	3080
54913	364
192683	1539
60490	278
56905	617
105376731	0
653641	6
653643	0
54939	2278
79661	269
693216	5
4123	1992
25942	917
5780	1366
10073	800
55272	1771
257364	1997
1464	6107
161753	18
100128285	13
100423035	0
92912	2788
26263	1157
692224	0
145957	14
123591	6
101929439	6
2108	3431
7302	0
64843	0
49855	421
100500855	0
5955	8885
9051	282
10099	20381
79834	4557
81698	0
10363	966
84894	0
253044	0
101929478	0
645752	3
440292	0
91450	4
23102	3335
646892	0
10518	323
105370945	0
3419	1948
23205	21
55466	799
80349	1423
1381	0
3658	1404
123688	56
5685	3241
1138	168
1136	5
1143	4
646938	0
11173	1862
100189013	0
10933	11186
1512	1107
5923	2
729911	0
406960	0
390616	0
23423	9735
23251	93
100189155	0
10588	69
100528021	0
400410	54
283687	233
597	0
54469	2262
2184	1031
100996492	8
283688	0
9915	911
101929586	0
100847042	0
58489	337
57214	2195
693132	0
23184	3236
100616181	0
59274	803
161502	1
3603	32
80765	75
101929655	7
342125	0
84206	462
101929690	2
79631	1520
283726	61
390660	0
647042	0
100134869	3
440295	25
102724034	1
80154	65
642402	6
6218	265
64506	195
283692	8
8120	51
338963	0
283693	16
100505616	54
123722	21
677778	0
123720	781
9455	563
83640	199
123207	577
53339	6029
100616404	0
53346	106
50810	1671
105370929	0
646	1015
6457	42
57188	171
648809	8
440299	5
100505679	18
440300	4
388152	17
643707	8
103171574	2
102724135	0
374650	68
388165	106
100506874	61
54993	355
54581	241
84942	633
4828	401
23478	3640
9640	1918
57538	1229
9154	0
5151	670
642423	3
101929479	35
100133220	4
102465803	0
11214	1516
101929679	1
64410	310
100302121	0
100847084	0
123624	0
101929701	0
727915	0
102724452	0
145978	0
4916	39
283738	0
26589	587
64963	1464
55070	132
101929743	0
64782	2118
100302235	1
407044	0
100616238	0
3669	34
176	500
145864	349
4240	29499
105376732	0
11057	2173
6017	0
55215	258
5428	2699
102466983	0
100189264	0
407051	0
254559	0
105371031	0
51458	66
283761	0
90381	67
374654	1289
5346	12
8800	264
56964	8
55897	118
145873	1
290	146
10239	13
100526783	0
100847059	2
100846993	0
348110	534
374655	529
100422841	0
3418	4837
10509	553
10519	4559
390637	91
440307	3
51335	7627
23766	4
342132	47
8826	10107
64784	958
101926895	3
101929765	0
641	28
5045	14348
2242	168
4122	4471
55898	7742
374659	411
91433	682
9055	270
100507118	0
26276	595
101926911	0
9899	0
105370971	0
101926928	0
28232	607
8128	2
104613533	0
145858	2
100144604	4
400451	597
728619	0
100507217	1184
1106	2862
100422995	0
56963	9
105370980	0
101927153	0
101927129	0
101927112	0
55784	336
440311	1
400456	0
145820	0
644192	64
7026	5917
100302258	0
100652749	0
145946	0
101927286	3
101927310	0
91948	8
91947	949
101927332	0
283777	0
104472848	26
3480	2228
100616432	0
145814	8
104564224	0
23336	5226
64927	785
123355	259
7190	20
4205	1533
145748	305
196968	53
170691	19
388182	32
102723320	0
204219	0
441733	180
102723335	0
55180	138
140460	442
105369201	0
220	3217
101927751	0
79705	320
105371026	0
22856	906
55829	2630
6627	1086
5046	42
100507472	0
102723394	0
80213	1644
123283	816
100128108	34
105376734	1
101927628	7
390648	0
390649	0
390651	0
26682	0
100124412	0
100422834	0
374666	391
102465910	6
100288486	0
100287029	7
103504738	12
100132169	0
51728	884
79622	1109
64285	3474
4350	3077
105376746	7
8131	1896
3050	0
3042	0
3040	0
3039	0
3049	12
55692	1124
83986	8598
8786	534
398	45
64714	9
8312	1176
10573	1547
58986	8539
100134368	63
4833	6233
26063	0
9727	370
64493	0
6650	1516
100847028	10
100423037	17
146325	0
283948	8
9091	3365
57799	1011
117166	1
84326	1723
64717	1
84331	1387
197335	681
89941	3900
9028	138
105371184	12
10273	2949
339123	1535
84219	1086
146330	76
79006	4515
65990	1157
124093	156
84264	897
64428	1130
10232	0
724032	0
113000	2044
63922	341
51764	9
388199	14
64788	1046
101929387	13
30812	39
146336	0
6755	0
390664	0
8912	12
25823	0
64499	0
7177	0
23430	0
7329	4332
8938	8
115939	3157
84572	7285
64718	663
283951	485
105371045	0
645811	67
1186	13245
390667	0
9894	1780
9742	1192
79652	609
57585	846
90861	2555
23162	2473
100423012	0
4832	1267
65993	3482
197342	246
90864	1582
10101	2657
3483	8
3029	4197
81889	2339
254528	20
64735	0
64711	0
51734	1798
6123	1
4716	2890
6187	49266
574042	9
26784	10
735301	108
677844	2
146310	0
10607	1951
124056	135
2671	1135
9143	18
90850	1965
283869	31
9351	9524
4913	301
7249	4255
5310	9763
100188847	0
102465429	0
100616258	0
100500916	0
25837	47
100507303	416
26788	0
84231	3834
57524	38
64223	2787
283870	116
283871	1784
1877	1200
1775	62
1632	1587
10921	3348
100500812	4
100126328	12
100616241	0
21	3260
650655	20
899	236
102465459	0
80178	121
102465460	0
729652	22
4917	9
57465	1264
527	30637
51005	1349
752014	252
100422974	0
5170	2049
652276	213
645644	282
100507321	345
54442	1311
83886	33
100128788	9
23524	13238
6923	6440
260429	0
360226	0
10942	0
124220	37
124221	2
64063	0
114984	1332
84256	4833
79412	2
124222	163
9088	64
283875	1
101929613	0
9080	0
9074	10
51330	20516
54985	1338
79228	302
146439	8
100128770	8
64386	32
100507419	69
9235	718
84891	0
81854	25
7755	565
100507458	133
7760	719
100189173	0
100189168	1
100189119	0
100189335	0
100189221	0
100189282	0
100189209	0
100189136	0
100189388	0
100189281	0
100189296	0
4992	5
100189062	0
100189020	3
100189270	0
26184	4
7752	267
4210	6
283876	16
10127	1175
91151	191
7627	343
4993	0
100463285	2
54925	358
7727	545
146434	138
79903	2004
102465134	0
646174	1
23059	495
197358	44
84464	826
1773	272
10131	2734
1387	2163
102724927	35
115	1340
6345	0
100507501	50
105371063	0
7023	87
84662	72
101926896	0
51025	3
100529144	0
79585	0
114990	0
9093	0
57407	0
3163	4
29965	290
342346	4
124402	1915
23295	3938
102466731	0
84309	1663
124401	855
146562	77
26048	525
124404	0
440335	4
79641	889
84656	2910
29855	2159
5493	4
9717	0
51172	1911
100507589	6
146556	85
56052	1106
196483	323
54715	13
101926950	0
102465867	0
283953	0
79091	557
18	2009
25880	400
5373	1296
23589	1431
101929989	2
7874	4282
29035	4069
104355218	0
104266959	0
2903	69
80063	93
2013	1324
146279	0
4682	309
780776	10
4261	4
28955	2836
23274	1167
8651	113
7142	0
58531	0
5620	0
5619	0
100313773	0
116028	64
400499	14
101927131	0
9516	4032
8303	1723
51061	2685
29066	3255
400500	0
26156	3276
2935	6847
608	4
92017	866
101929304	0
55313	4179
100616195	0
729993	28
2072	459
101927311	0
101927348	0
57496	478
100189086	0
574455	0
100126355	0
5073	14
51283	207
8399	0
105371095	0
642778	2
100652777	0
105376747	0
642799	3
730013	2
23420	157
100422960	0
101927469	2
100500910	0
100422870	0
100288162	75
102466268	0
102465461	0
9284	10
23042	112
100302243	0
123803	10
54700	12
100505915	0
353511	66
102465985	0
105369154	26
100500852	0
100288332	11
255027	19
89927	217
9665	149
102465252	0
54820	0
619553	0
4629	0
123811	41
4363	669
368	0
408050	245
100422886	0
100846994	0
100422956	0
339044	141
102466812	0
102465908	0
102465683	0
101059938	8
64131	7429
101059953	8
102465684	0
105376752	51
102466259	0
100422836	0
103504726	0
100423006	0
102723728	55
103504740	0
103504729	0
283820	3945
653190	17
6210	7940
23204	5267
23049	2283
79905	207
102723385	2
10229	402
162073	6273
51760	2
728276	4
79838	2
51573	6389
9738	404
57020	3367
400506	606
124152	408
51704	3324
124274	0
2813	0
7369	0
204474	0
54988	0
123876	0
348158	0
116285	0
55623	1125
6296	12
112479	153
81691	44
123879	498
57149	709
55567	2
57146	1502
7783	0
257629	0
1428	39
400508	2
100652781	0
23117	127
100190986	6
100271836	116
100500917	0
387254	153
101927814	0
51108	3592
10261	0
146183	2
730092	120
440345	90
7385	4008
255762	58
730094	455
146177	0
100288072	0
100189032	0
29904	1434
100189291	0
55718	1242
1039	1964
105371130	12
100131998	114
641298	94
100132247	487
653786	14
9956	734
57478	683
6340	0
6338	0
91949	715
23062	2816
124454	1209
56061	4919
4706	2460
79728	402
84516	4459
5347	174
10595	6
63928	0
5579	0
102466247	0
10368	0
5930	1433
400511	0
27327	1936
115584	0
55114	1829
554206	30
102723510	11
51451	1028
100506655	0
343	2
342357	298
9951	0
100422923	0
162083	0
79831	193
197370	1448
400512	14
3566	1139
50615	35
283888	0
2975	5158
23247	1196
146395	0
23214	5584
388228	15
728741	35
728689	136
102465520	0
1201	2738
55911	14
246778	0
26471	19365
112869	300
6799	7
105371164	0
6817	324
728734	10
8663	1889
102465907	0
100507607	9
11273	6071
7284	9026
100616256	0
25970	2885
487	88
100289092	15
79874	1824
930	0
84901	1559
100616487	4
83985	5417
27040	302
653390	12
105371162	0
440352	4
728888	96
552900	315
606724	0
79008	0
100526831	0
445329	0
388242	0
440354	49
100847041	0
81893	9
6693	0
23475	7941
283897	0
653808	0
3835	552
4150	4798
112476	112
79447	886
9961	13818
10423	9298
440356	4
26470	3572
253982	1004
253980	895
124446	4310
9344	6452
8479	346
283899	1514
8448	8
146378	0
83723	2
226	96823
5531	6043
6911	13
83719	2262
79153	34
5595	6662
11151	76
654483	22
548593	0
100526830	39
6818	2
613038	95
613037	39
595101	32
10421	3800
26000	3675
105371169	97
29895	18
1731	78
197407	429
105379472	2
51333	448
79077	1254
22928	2766
3683	0
100616405	0
79724	1344
65988	526
92595	278
146542	447
146540	464
115509	294
78994	843
64319	4721
730183	31
10847	4046
677813	0
100862671	193
5261	848
90835	50
9810	4020
23361	1651
9274	1261
100616231	9
101928736	49
100313837	0
1489	488
283932	266
54620	1770
9739	1550
93129	1179
80270	965
112755	89
6810	2267
79759	1311
9726	1177
339105	306
79001	12246
10295	2261
84148	512
5652	0
146547	16
2521	9331
29108	41
100652740	18
493829	0
260434	0
3684	1
3687	4
3681	0
1339	2
283933	15
79798	1001
7041	4368
6524	20
64755	1969
51327	0
440359	21
100132341	52
124411	292
10308	174
102725101	0
105371190	0
100289574	2
729264	0
100507221	0
390705	0
105369184	0
105371191	0
102724062	0
105371179	0
